price,condition,grade,sqft_above,sqft_basement,sqft_living15
413100,3,7,1250,540,2090
506950,3,8,2080,0,1890
500000,3,8,1480,0,1480
540000,3,8,3610,0,2800
812000,3,9,2040,0,1500
1.20E+06,3,11,3180,670,4320
370000,3,9,3230,0,2760
338000,3,6,1640,800,1630
185000,3,7,1490,0,1280
450000,4,7,1010,140,2460
451000,3,7,900,0,1460
785000,3,11,3210,0,3280
850000,5,8,2620,1280,1950
235000,2,7,1240,0,1240
1.15E+06,3,7,1760,0,1630
377500,3,7,1290,120,1445
825500,3,9,2780,0,1760
1.06E+06,3,9,2480,750,1480
880000,3,10,3180,1420,3210
413800,3,8,1440,0,1440
504200,3,8,1200,0,1240
421500,3,9,2793,0,2793
855169,3,8,2970,0,2810
380000,3,7,850,590,1170
580000,3,8,1480,0,1570
377000,3,8,1870,0,2100
329900,3,7,2475,0,2475
921800,3,10,2950,0,2950
529500,3,9,1410,0,1510
363990,3,8,2240,0,2530
834950,3,9,3230,0,3180
399000,3,8,2100,0,1860
338900,3,8,1936,0,1410
419950,3,9,3120,0,2670
493000,3,8,2070,0,2070
650000,3,9,3700,0,3050
456000,3,8,2130,0,2250
425000,3,8,1540,80,1620
348000,3,8,1490,0,1270
1.04E+06,3,9,4180,0,3570
299000,3,8,1160,240,1060
1.26E+06,3,9,3490,0,1810
155000,3,7,1300,0,1300
319500,3,8,2730,0,2150
274000,3,8,1830,0,1610
429000,3,7,2340,0,2190
267800,3,8,1410,0,1410
369950,3,7,1930,0,1540
480000,3,7,3028,0,1400
440000,3,8,2390,790,2850
839704,3,10,2210,740,2790
535000,3,8,1430,0,1430
290000,3,8,1020,0,980
370000,3,8,1650,0,1650
405000,3,7,1060,0,1440
499431,3,8,2620,0,2790
275000,3,7,1830,0,2330
320000,3,7,798,200,998
425000,3,7,2070,0,2070
1.45E+06,3,10,2860,0,1990
340000,3,9,1920,0,2384
299900,3,9,920,290,1070
865950,3,9,3590,1300,4590
720000,3,9,3420,0,2520
460000,3,9,2070,800,1770
375000,3,8,1600,0,1445
386180,3,7,960,0,1470
280000,3,7,1740,0,2380
359000,3,8,2575,0,2575
785000,3,10,3660,0,3320
425000,3,8,940,480,1400
575000,3,8,3070,0,2590
465000,3,8,1920,0,2010
1.85E+06,3,10,4160,0,1840
720000,3,9,3276,0,2010
390000,3,7,1310,1580,1930
2.21E+06,3,10,3430,0,3110
1.05E+06,3,9,2610,780,3350
915000,3,9,2930,0,3210
562000,3,8,1300,0,1300
349000,3,7,1040,210,1250
375000,3,8,2310,0,2310
479950,3,8,1360,0,1280
319000,3,7,2020,0,2300
325000,3,8,1270,0,1090
505657,3,8,2790,0,2790
340000,3,7,2320,0,2150
250000,3,7,1750,0,1398
349500,3,8,2030,0,2040
290750,3,7,1080,190,1630
715000,3,8,2230,480,2160
689950,3,8,2520,0,1890
425000,3,8,1340,0,1510
657000,3,8,1570,0,1570
359950,3,7,2690,0,2210
319900,3,7,2475,0,2475
532000,3,9,1170,1090,2130
291000,3,8,840,0,1110
675000,3,8,1030,690,1720
885000,3,9,2940,0,1680
1.45E+06,3,10,4170,0,1930
780000,3,8,2950,1360,2100
839950,3,9,3010,0,3010
645000,3,8,2170,0,2150
263000,3,7,1584,0,1584
345000,3,8,1110,0,1360
505000,3,8,2420,0,2750
522500,3,8,1340,90,1430
400000,3,8,2393,0,2439
543000,3,8,1240,0,1310
495000,3,8,1910,1070,2240
549995,3,8,2260,710,2970
327555,3,8,2329,0,2197
690000,3,8,2600,740,2770
673000,3,9,2580,0,1290
384435,3,9,2029,0,2029
780000,3,9,3050,380,3070
1.38E+06,3,9,2470,860,1780
950968,3,8,3220,0,2970
334950,3,7,1150,90,1240
489000,3,8,1240,260,1440
600000,3,10,3530,0,1940
282000,3,8,1020,240,1260
442000,3,10,3222,946,4362
220000,3,7,1030,0,1030
489000,3,8,3080,0,3080
250000,3,7,1072,0,1443
484259,3,8,2790,0,2620
1.68E+06,3,11,3590,500,3740
450000,3,8,1800,0,1800
299000,3,7,830,0,1540
450000,3,8,2280,0,2070
585000,3,9,1710,400,2000
660000,3,8,1570,0,1290
301500,3,7,830,0,1120
949950,3,10,4120,0,3730
759990,3,9,2540,0,2580
355000,3,8,2050,0,2050
889950,3,9,3080,0,3010
629800,3,8,2220,170,2150
745000,3,9,3170,0,1580
379900,3,7,1050,190,1250
335000,3,8,960,130,1400
809000,3,9,3210,1420,4420
569950,3,8,3230,0,2720
723000,3,10,3510,0,3690
282000,3,8,1785,0,1691
569900,3,8,1990,370,1720
385000,3,7,2340,0,1180
420000,3,8,1540,80,1620
2.25E+06,3,12,2890,1000,2860
1.21E+06,3,9,3140,450,2100
292000,3,7,1984,0,2095
645000,3,8,1640,0,1720
304500,3,7,1350,0,1390
489500,3,8,2000,730,2430
1.58E+06,3,11,4750,860,4560
390000,3,7,962,0,1130
815000,3,8,2350,690,2050
719000,3,9,2010,530,3240
331210,3,8,2240,0,2240
245000,3,7,1040,220,1260
465000,3,8,2410,800,2750
580000,3,8,1470,150,1620
540000,3,8,1180,400,1500
399000,3,7,1430,0,1360
328000,3,8,1850,0,2140
701000,3,10,3340,0,3220
408000,3,8,2670,0,2340
2.64E+06,3,11,4660,0,3340
445000,3,8,1060,490,1550
672500,3,9,3470,0,2730
538000,3,8,3010,0,3030
450000,3,10,2650,1281,3510
362500,3,8,1800,0,1380
414950,3,8,1570,0,1570
679950,3,8,2230,0,2230
290000,3,8,2423,0,2495
230000,3,7,790,370,1160
439950,3,8,1440,0,1510
349900,3,8,2052,0,2052
550000,3,8,2780,0,1150
1.05E+06,3,9,2960,760,2550
655000,3,9,1180,280,1800
385000,3,8,1100,270,1370
729999,3,9,2510,1090,1360
523950,3,8,1420,0,1530
369000,3,8,670,310,980
509900,3,8,1790,0,1890
282000,3,7,2010,0,2280
387865,3,8,2370,0,2370
385000,3,8,2560,0,2560
536000,3,7,1900,0,2260
395000,3,8,1050,300,1250
545000,3,10,2650,0,2740
715000,3,9,3020,0,3020
348000,3,7,1500,0,1440
455000,3,9,1320,0,1380
575000,3,10,3120,0,2980
449950,3,7,1540,0,1230
364000,3,8,1800,0,1580
932990,3,9,3640,0,3570
710000,3,9,2440,0,2030
949990,3,9,3970,0,3560
326989,3,8,2060,0,2370
335606,3,8,2538,0,2570
1.53E+06,3,11,3400,870,4100
299950,3,7,1320,0,1390
962000,3,11,3340,0,3340
395825,3,8,1590,0,1590
419354,3,8,2710,0,2710
920000,3,10,3140,0,2990
366000,3,7,1300,145,1445
480000,3,7,2430,0,2430
388000,3,8,1100,270,1370
2.32E+06,3,11,3610,1440,2430
730000,3,9,1240,620,1710
950000,3,10,3570,1760,4420
358990,3,7,1400,310,1380
398651,3,8,2650,0,2030
530000,3,9,2590,0,1400
610360,3,9,2610,0,2720
436110,3,8,1600,170,1680
925000,3,10,3730,0,3670
449950,3,9,2420,0,1400
760000,3,9,3330,0,2640
293000,3,8,1910,0,1714
695000,3,8,2170,0,2300
285000,3,7,2437,0,2437
1.26E+06,3,10,4180,0,1800
379900,3,8,1800,0,1580
472000,3,8,2570,0,2890
300000,3,7,2090,0,2090
272000,3,7,2789,0,2547
418395,3,9,2906,0,2680
465000,3,7,2550,0,2190
659950,3,9,3550,0,3550
484950,3,8,1590,0,1640
359000,4,7,1160,790,1950
519000,3,8,3250,0,3030
1.71E+06,3,10,4590,0,3030
535000,3,9,3070,0,2880
622950,3,8,2830,200,3400
515000,3,8,2610,0,2810
330000,3,7,3150,0,2950
318000,3,8,1240,0,1240
439000,3,7,1680,0,1920
540000,3,8,2220,0,1610
1.08E+06,3,10,4800,0,4750
435000,3,9,3100,0,2450
2.70E+06,3,12,7850,0,6210
1.10E+06,3,10,3590,0,3590
293467,3,7,1590,0,1390
328000,3,8,2242,0,2009
550000,3,8,1720,770,1445
649000,3,9,1530,0,1620
435000,3,7,2150,0,2640
625000,3,10,2440,0,1180
415000,3,8,1270,0,1270
400000,3,7,1450,0,1490
979000,3,10,2690,0,2040
625250,3,7,2755,0,2510
665000,3,8,2230,420,2330
589500,3,8,1730,580,2310
437000,3,8,1140,320,1460
320000,5,7,1400,0,1440
333500,3,8,2196,0,1860
430000,3,8,1680,340,1720
995500,3,10,4280,0,2990
427874,3,8,2340,0,2790
334990,3,8,2220,0,2220
909500,3,10,3410,1010,4510
210000,3,7,1580,0,2280
952990,3,9,3550,0,3140
622500,3,8,1420,90,1300
515000,3,8,1040,320,1560
350000,3,8,2040,0,1850
310000,3,7,1120,0,1380
700000,3,9,3390,1100,4290
907687,3,9,2930,630,3560
741500,3,8,2150,0,1640
395000,3,8,1840,290,2130
559950,3,8,2990,0,2730
215000,3,7,1847,0,1847
390000,3,9,2610,0,2630
425000,3,7,1670,0,3310
472000,3,7,1860,0,2070
1.33E+06,3,10,3440,0,2400
695000,3,10,3510,0,3510
545000,3,8,1740,0,1740
389950,3,8,2240,0,700
380000,3,8,1550,0,1550
288790,3,7,1390,0,1390
432500,3,8,2500,0,2130
615000,3,8,1650,1060,2280
500000,3,9,1720,0,1720
615000,3,9,1760,0,1346
500000,5,7,1150,1120,1920
622000,3,8,1370,320,1690
802945,3,9,4000,0,3690
1.26E+06,3,10,2880,0,2640
598950,3,8,1480,0,1530
430000,3,7,1950,0,2200
515000,3,9,2700,0,2700
1.26E+06,3,10,1500,710,1720
400000,3,8,2370,0,2520
390000,3,7,850,460,1310
450000,3,7,2410,0,2190
804995,3,9,3360,0,3360
825000,3,8,2350,690,2680
435000,3,7,2140,0,2480
398000,3,7,1240,480,1610
411605,3,9,2658,0,2578
315000,3,8,1180,300,1330
455000,3,8,1350,0,1310
452950,3,8,1020,130,1450
380000,3,8,1380,310,1690
340000,3,8,1270,0,1140
409950,3,8,2655,0,2879
360000,3,8,880,0,1640
1.60E+06,3,10,3855,790,2150
440000,3,8,1270,0,1270
730000,3,9,1728,0,1720
408000,4,8,1950,0,2310
820000,3,8,3170,0,2840
360000,3,7,963,270,1230
339990,3,8,2570,0,2570
515000,3,8,1560,0,1560
541000,3,8,1020,610,1420
375000,3,9,2510,0,1830
320000,3,8,2223,0,1690
325000,3,7,1160,70,1240
740000,3,8,3050,0,2180
450000,3,8,2710,0,2530
455000,3,8,2090,0,2090
292500,3,8,1160,280,1580
650000,3,9,1510,990,2270
530000,3,10,2740,0,1220
829995,3,9,3360,0,3230
395000,3,8,2280,0,2130
859990,3,9,3520,0,3340
342500,3,8,1100,220,1340
743000,3,9,3410,0,3420
345000,3,7,1390,1340,2255
443000,3,8,1530,250,1380
260000,3,7,1427,0,1443
810000,3,9,2910,0,2910
570000,3,8,3250,0,2730
1.56E+06,3,10,3630,0,1730
840000,3,9,1680,0,1680
950000,3,9,1890,390,1390
572800,3,9,2380,930,2660
305000,3,7,1290,0,1230
1.70E+06,3,10,3230,710,1910
445000,3,7,1630,540,1720
801000,3,9,3290,0,3290
711000,3,9,2550,0,2250
268500,3,7,850,290,1140
320000,3,7,2300,0,2110
500000,3,9,1640,1030,1610
631625,3,9,2440,0,1350
850000,3,10,1611,0,2070
600000,3,8,1650,1060,2440
988500,3,9,2015,0,1780
430236,3,8,2714,730,2848
1.27E+06,3,10,3060,0,3060
689500,3,8,2050,0,1800
175003,3,7,1390,0,1490
459000,3,8,1240,0,1240
1.18E+06,3,10,3750,0,4920
358000,3,8,1360,50,1500
447055,3,9,2448,0,2815
415000,3,8,2600,0,1740
1.21E+06,3,9,2870,460,2550
495000,3,8,1000,160,1200
479000,3,8,1060,270,1580
1.90E+06,3,10,2830,0,2830
249900,3,8,1610,0,1830
1.47E+06,3,9,2800,0,1770
1.04E+06,3,11,4570,0,2040
897000,3,9,2820,0,1510
1.10E+06,3,9,2570,0,2570
685000,3,9,1140,570,1510
295000,3,7,1220,0,1220
619000,3,8,1650,0,1570
439108,3,8,910,220,1310
260000,3,7,1489,0,1584
279000,3,7,2690,0,2090
380000,3,7,1116,414,1320
287000,3,8,1600,0,1608
377000,3,7,930,70,1420
649950,3,8,2440,0,1860
445000,3,8,1260,0,1320
605000,3,7,1610,50,1210
475000,3,7,960,230,1190
399000,3,8,1520,0,1360
718000,3,8,3250,0,1270
1.40E+06,3,11,2520,2180,2240
341000,3,9,1180,300,1380
818000,3,8,2380,0,1610
759000,3,8,1640,0,1640
547500,3,8,1650,0,1620
2.70E+06,3,11,3745,1560,2960
358000,3,7,1002,276,1220
412000,3,9,1200,0,1750
245000,3,7,690,0,690
460940,3,9,3202,0,2425
321000,3,7,1347,0,1480
633634,3,9,2960,0,2960
290000,4,6,740,0,1430
445000,3,7,1200,0,1280
887250,3,9,3500,820,3250
739000,3,8,2310,0,2310
429900,3,8,1490,0,1420
459000,3,8,1000,480,1480
240000,3,7,1481,0,1481
566950,3,8,1730,0,1830
1.04E+06,3,10,3900,0,3820
343000,3,7,1130,0,1130
572115,3,9,3230,0,2980
918000,3,9,2820,1100,3170
555000,3,8,1190,0,1280
399440,3,9,2311,0,2458
450000,3,8,1380,430,1810
648000,3,9,3290,0,2990
580000,3,8,3250,0,3230
415000,3,9,2544,0,2358
527500,3,8,1380,0,1380
384000,3,8,1140,290,1430
692000,3,9,2242,1248,2120
455000,3,8,820,90,2740
1.28E+06,3,9,2380,700,1410
415000,3,8,2280,0,2430
975000,3,8,1660,0,1750
799950,3,9,3320,0,1840
545000,3,8,1370,310,2040
429900,3,8,2584,0,2767
275000,3,7,2217,0,1470
498000,3,8,2480,0,2510
754950,3,9,2610,0,2610
895000,3,10,3240,0,3380
580000,3,10,3569,0,2550
379900,3,8,3181,0,2056
245000,3,7,1921,0,1921
417000,3,8,1570,0,1800
555000,3,8,1940,0,1880
555000,3,8,1940,0,1880
353000,3,8,2210,0,1850
539000,3,8,1080,200,1280
434900,3,7,1520,0,1860
325000,3,7,1160,70,1240
650000,3,8,1480,0,1480
379950,3,8,2612,0,2419
700000,3,8,2350,0,2350
675000,3,8,1100,200,1070
379000,4,7,2020,0,1410
571000,3,8,1960,180,2280
475000,3,8,1140,240,1460
769900,3,8,2400,330,1980
633000,3,9,2910,1310,4290
635000,3,8,1570,0,1570
1.24E+06,3,11,3820,850,4310
524000,3,8,1330,40,1570
485000,3,8,2671,602,2996
1.03E+06,3,11,3700,180,3880
650000,3,8,1494,0,1494
754842,3,8,2930,0,3300
428900,3,9,2598,0,2502
329900,3,8,2242,0,1798
1.04E+06,3,9,2830,0,2840
544999,3,7,2710,0,2380
449950,3,8,2320,0,2310
635000,3,9,2720,0,1590
599000,3,8,1650,0,1650
478000,3,8,1160,270,1160
388000,3,9,2090,0,1430
809950,3,9,2760,900,3630
1.06E+06,3,10,4220,0,3730
659000,3,9,1110,340,1620
971971,3,11,3460,0,3340
389000,3,8,1270,80,1350
355000,3,8,3000,0,2420
551500,3,9,2950,0,2790
417838,3,8,2530,0,2530
1.75E+06,3,11,3640,1010,1710
399950,4,7,710,0,1370
740000,3,9,3050,0,1910
335000,3,7,1150,0,1150
2.25E+06,3,11,3410,0,3410
667000,3,8,1370,0,1370
920000,3,9,3540,0,2150
368000,3,7,1010,360,1450
307000,3,8,1714,0,1714
550000,3,7,2940,710,2400
594491,3,9,2990,0,2990
460458,3,8,3284,0,2555
859000,3,8,1830,1720,2770
399950,3,8,1710,150,1350
547500,3,8,1360,360,1720
310000,3,7,2540,0,2270
939000,3,9,3270,0,2420
329900,3,8,980,0,980
436000,3,8,1020,130,1450
320000,3,8,1570,250,1470
375000,3,8,1580,0,1380
392137,3,7,1460,0,1720
520000,3,8,2900,0,2590
535000,3,9,2620,0,2620
407000,3,8,940,400,1470
424950,3,8,3266,0,3087
290000,3,7,1076,0,1076
399000,3,8,1360,320,1530
439990,3,8,1300,630,1630
635000,3,9,1940,940,1560
635000,3,8,2240,0,1760
351000,3,8,2594,0,2981
437500,3,8,1210,0,1330
919204,3,9,2860,900,1340
923990,3,9,3600,0,3590
639888,3,8,2050,0,2050
675000,3,8,1220,290,1670
899900,3,8,2580,0,1820
252000,3,7,1670,0,1670
925000,3,9,3190,0,2110
552000,3,8,1280,0,1450
388500,3,8,2718,0,2667
548000,3,8,1370,0,1280
254950,3,7,1794,0,3557
1.24E+06,3,10,3290,1830,3360
629000,3,9,1970,190,1810
734000,3,8,2180,0,1500
309000,3,7,1220,270,1490
554950,3,9,2950,0,2800
785000,3,9,2990,0,2590
550000,3,9,2700,0,3160
1.01E+06,3,10,3130,0,1950
1.58E+06,3,8,3220,400,2370
309000,3,8,2481,0,2363
328423,3,8,1730,0,2030
345000,3,8,1140,280,1340
660000,3,9,3160,0,2100
385000,3,8,1040,280,1440
459000,3,8,710,300,1140
248000,3,7,1870,0,2130
1.48E+06,3,11,3550,1670,3110
379000,3,8,2260,0,2240
2.95E+06,3,10,4340,0,1770
395000,3,8,1540,80,1530
535000,3,8,1880,400,2280
970000,3,9,2550,850,2380
205000,3,7,830,0,830
310000,3,8,2310,0,2310
334500,3,7,830,0,1480
995000,3,10,4130,0,3730
370228,3,8,2050,0,2050
383000,3,9,2050,0,2340
384500,3,8,1600,0,1445
865000,3,9,3190,0,1650
1.05E+06,3,10,3860,0,3040
502000,3,8,2040,0,2380
1.75E+06,3,10,3845,0,1710
569995,3,8,2650,0,2650
749950,3,8,3430,0,3580
550000,3,8,2430,0,2640
525000,3,8,2360,516,2390
516000,3,7,2550,0,2430
1.35E+06,3,9,4100,0,2010
440000,3,7,2730,0,2190
660000,3,8,1080,700,1780
261950,3,7,1880,0,2260
551000,3,10,3090,0,3191
665000,3,8,1900,560,2440
610000,3,9,2910,0,2910
645000,3,9,2910,0,2910
536751,3,9,1930,0,2770
260000,3,8,1413,0,1763
1.31E+06,3,10,3630,400,1660
429900,3,8,2880,0,2880
535000,3,8,2360,0,1440
462550,3,8,1070,0,1290
602000,3,8,1460,0,1310
730000,3,9,3800,0,3400
300500,3,8,1190,0,1190
675000,3,9,3200,0,3290
415000,3,8,1680,290,1690
614000,3,9,2830,0,2830
385000,3,7,2630,0,2770
594000,3,9,2720,0,2830
860000,3,9,3160,0,2200
1.10E+06,3,10,2940,830,3300
775000,3,9,3500,0,3480
430760,3,8,2710,0,2710
755000,3,8,2170,0,2310
640000,3,9,1540,0,1410
613500,3,9,1876,0,1876
780000,3,10,3720,0,2190
550000,3,9,3148,0,3000
789500,3,9,3240,0,3320
592000,3,8,2580,760,3420
454950,3,8,2413,0,2380
475000,3,7,2500,0,2230
659000,3,10,780,400,1380
570000,3,9,2890,0,2890
347500,3,7,1330,900,2230
205000,3,8,1767,0,1949
380000,3,8,1100,350,1450
718000,3,9,2930,0,2750
515805,3,8,2710,0,2590
1.03E+06,3,10,3000,600,3970
437718,3,8,1800,0,1800
450000,3,8,2290,0,1380
515000,3,8,1060,450,1510
204000,3,7,1090,0,1380
360000,3,8,1270,0,1330
550000,3,8,1540,0,1510
650880,3,9,2930,0,2760
1.79E+06,3,10,3530,830,2680
895900,3,9,2790,850,3270
585000,3,8,2430,0,1930
380000,3,8,1240,280,1710
565997,3,8,2730,0,2730
459000,3,8,1930,510,2440
550000,3,8,1340,240,1560
500000,3,8,1420,0,1530
461500,3,8,2230,590,2610
2.15E+06,3,11,5060,0,3010
790000,3,8,2650,0,1110
735000,3,9,1040,450,1490
588000,3,9,3060,0,3040
724500,3,8,2770,470,2660
749000,3,9,2820,0,3140
720000,3,8,4140,0,3330
250000,3,8,806,176,1010
790000,3,9,2460,0,2570
392440,3,9,2547,0,2598
280000,3,8,1834,0,1979
1.33E+06,3,10,2450,680,2540
649000,3,9,2730,0,1250
457000,3,8,1050,330,1360
2.23E+06,3,11,3910,790,2370
453000,3,9,1920,410,2330
329780,3,8,1730,0,2030
1.05E+06,3,10,2000,350,1950
771005,3,9,4000,0,3690
1.30E+06,3,9,2180,1170,2570
607500,3,8,1530,0,1530
278000,4,7,1610,0,1950
475000,3,8,2620,0,2790
270000,3,8,850,450,1300
1.30E+06,3,9,3140,450,2100
778983,3,8,2490,0,2970
221000,3,7,880,440,3040
338800,3,8,1800,0,1800
834995,3,9,3360,0,3230
550000,3,8,3220,0,3020
575000,3,8,2024,490,2090
649000,3,9,3130,0,1570
545000,3,8,2720,0,2590
625000,3,8,1165,225,1415
1.04E+06,3,10,3820,1100,4920
611000,3,8,2134,0,2170
300000,3,8,1741,0,2002
577000,3,8,2560,0,2560
349990,3,8,2220,0,2530
650000,3,9,1910,0,1890
378000,3,7,820,160,1130
313200,3,7,1950,0,2300
1.21E+06,3,10,4150,0,3230
252500,3,7,950,160,1110
308000,3,8,1080,170,1250
803100,3,9,3310,0,2600
415000,3,7,2020,0,2020
785000,3,9,3310,0,3320
499950,3,9,2798,0,2358
216000,3,7,1847,0,1767
380000,3,9,2420,0,2420
345000,3,7,2020,0,2210
456500,3,8,2400,0,2710
382495,3,8,1760,0,2310
324950,3,7,2110,0,2300
436472,3,9,2692,0,2574
365250,3,7,1490,0,1580
919990,3,10,3960,0,2930
316475,3,7,1740,0,1950
425000,3,8,1190,750,1910
302860,3,7,790,180,1150
298000,3,7,1852,0,2166
3.20E+06,3,11,4810,0,3970
950000,3,10,4360,1275,3726
333000,3,7,1520,0,1820
289950,3,7,2099,0,2099
419950,3,8,1250,0,1250
306000,3,8,1090,0,1110
498445,3,9,3216,0,2815
775950,3,8,2970,0,3010
605000,3,8,2610,0,2580
520000,3,7,1060,280,2480
849990,3,9,3300,0,3520
767450,3,10,1630,0,2030
665000,3,9,1060,530,1510
525000,3,8,1310,0,1350
870515,3,9,2940,660,3490
390000,3,9,2154,0,2154
500000,3,8,1530,0,1580
399950,3,8,1094,266,1522
305000,3,7,1320,0,1320
255000,3,7,1660,0,1544
415000,3,9,2891,0,2550
716500,3,10,2120,220,2640
425000,3,8,2320,0,1240
540000,3,8,2190,0,2190
324747,3,8,2060,0,2370
385000,3,7,1740,0,1740
270000,3,7,1400,0,2110
1.24E+06,3,11,4410,0,2720
672000,3,8,1080,700,2000
310000,3,8,1760,0,2000
3.00E+06,3,11,3430,980,3550
2.35E+06,3,11,4270,1280,3480
427000,3,9,2432,0,2912
389950,3,8,2283,0,1760
309620,3,8,1860,0,2110
399895,3,9,2701,0,2570
442515,3,9,2930,0,2815
375000,3,8,1540,0,1540
309780,3,8,2242,0,2009
425000,3,7,1950,0,2260
405000,3,7,880,280,1250
356250,3,9,2060,0,2648
550000,3,8,1230,0,1760
340000,3,7,1160,0,1220
362865,3,8,2245,0,2530
1.36E+06,3,11,3970,150,4120
830000,3,9,3400,0,3070
1.60E+06,3,10,3210,1060,2410
855000,3,9,2370,520,3490
1.21E+06,3,9,2900,320,2100
1.39E+06,3,11,4010,0,3550
400200,3,7,2260,0,1270
235000,3,8,1010,130,1360
349950,3,8,1640,0,1770
659950,3,9,3510,0,3550
785000,3,9,3010,0,2950
475000,3,8,980,80,1020
263900,3,8,1658,0,1658
342000,3,8,1960,0,1840
367899,3,8,2420,0,2370
657044,3,9,3420,0,1590
359950,3,8,893,0,1340
879950,3,9,3020,0,3010
550000,3,8,2470,0,2470
279000,3,8,2009,0,1798
255000,3,7,1530,0,1530
609500,3,8,1590,0,1520
420000,3,8,1670,960,2240
570000,3,9,3230,0,2950
439000,3,8,1430,0,1270
310000,3,8,2242,0,2009
635000,3,8,2500,0,1480
399950,3,8,1080,150,1230
805000,3,9,3020,0,2570
1.80E+06,3,9,2460,1020,2620
1.21E+06,3,9,1830,1500,1200
745000,3,10,3190,210,3400
329445,3,7,830,0,1480
588000,3,8,3110,0,2450
494815,3,8,1910,0,1630
591975,3,9,2680,550,2710
600000,3,9,3380,0,2840
673000,3,8,2830,0,2160
889950,3,9,3700,0,3170
500000,3,7,2520,0,2510
500000,3,8,1240,290,1690
890000,3,10,3410,1010,4420
437000,3,8,1460,0,1460
419700,3,8,1160,290,1370
394000,4,6,580,580,1160
342000,3,8,1640,0,1940
420000,3,7,1444,0,1760
580000,3,8,1470,150,1620
343000,3,7,900,200,1340
390000,3,8,1120,220,1340
274000,3,7,1450,0,1870
700000,3,9,3040,0,2360
838000,3,9,2560,0,2160
300000,3,7,2744,0,2470
467000,3,8,1420,0,1350
395000,3,6,700,0,1500
734000,3,10,2970,1140,2730
480000,3,8,2670,0,2560
539000,3,9,1080,1050,1520
459950,3,9,3078,0,1979
306500,3,7,840,0,1030
408474,3,8,1800,0,1800
437000,3,8,2580,0,2700
160797,3,7,1270,0,1490
729000,3,9,3065,0,2210
499000,3,8,1578,283,2090
359950,3,8,2260,0,2260
929000,3,10,4150,0,3560
529950,3,8,1140,360,1550
461000,3,8,1540,80,1620
271115,3,7,830,0,1310
653000,3,7,3120,0,2755
565000,3,8,1380,490,1440
529950,3,8,1240,0,1470
585000,3,9,2820,0,1620
609000,3,8,1630,0,1570
267000,3,7,1584,0,1584
557000,3,8,2840,0,2840
709950,3,9,3130,780,4410
625000,3,9,1730,0,1330
599000,3,10,1700,140,2590
920000,3,10,4030,0,2110
1.29E+06,3,9,3440,0,1760
324500,3,7,2110,0,2110
471500,3,7,2430,0,2380
1.02E+06,3,10,4030,660,2890
998000,3,9,2850,650,3640
262000,3,7,2070,0,2170
844000,3,8,2610,740,1820
745641,3,8,2440,0,2970
659950,3,9,3010,0,2370
339989,3,8,2060,0,2370
352500,3,7,1180,390,1590
525000,3,8,1010,570,1680
1.14E+06,3,10,4280,0,3960
491000,3,9,2815,0,2798
675000,3,9,2620,0,2620
344000,3,8,1250,0,1250
530000,3,8,3250,0,3030
290500,3,9,2510,0,2510
335000,3,8,1270,0,1270
3.00E+06,3,12,4960,1710,4800
379000,3,8,1580,0,1710
385000,3,8,1360,0,1360
500012,3,8,1230,1170,2430
366750,3,8,1571,0,1520
405000,3,8,1140,265,1405
356999,3,8,1010,0,1010
590000,3,8,1220,230,1440
294000,3,7,960,460,1340
731500,3,8,2650,0,2640
837219,3,9,3030,0,3080
1.60E+06,3,11,6530,0,1280
798800,3,10,1720,950,2610
482500,3,9,1170,0,1170
820000,3,9,3260,0,3260
319000,3,7,1480,0,1480
950000,3,9,2700,0,2500
1.27E+06,3,10,4640,0,4690
378000,3,7,1536,65,1420
3.35E+06,3,11,3040,2310,3740
489950,3,8,2540,0,1800
345000,3,7,765,265,1030
510000,3,8,2730,0,2130
432500,3,8,3172,0,2704
650000,3,9,3160,0,3160
750000,3,9,2850,0,2540
870000,3,8,2120,660,1740
900000,3,10,3860,0,3760
664950,3,10,780,400,1380
391000,3,7,1290,120,1490
1.80E+06,3,12,6370,0,1490
479349,3,9,3223,0,1979
661000,3,8,2150,450,2510
379000,3,8,1380,0,1370
415000,3,8,1540,80,1620
375000,3,8,1370,0,1370
355000,3,8,1220,0,1280
540000,3,8,1280,0,1450
290000,3,7,770,0,1350
500000,3,8,1210,0,1210
416000,3,8,2890,0,2380
349900,3,8,1580,0,1580
465000,3,9,1050,480,1530
950000,3,10,3670,0,3130
496800,3,8,1850,0,1850
680000,3,8,2440,0,1480
920000,3,9,1540,650,1730
1.29E+06,3,10,4360,0,3570
825000,3,9,3990,0,3500
292000,3,7,1270,0,1270
576000,3,8,3340,0,3030
670000,3,8,1500,0,1360
953007,3,9,2480,640,1880
399000,3,8,2480,0,2480
